Date,news_sentiment_score
2025-09-17,0.4794520547945205
2025-09-18,0.45454545454545453
2025-09-19,0.7857142857142857
2025-09-20,0.125
2025-09-21,0.5833333333333334
2025-09-22,0.0
2025-09-23,-0.13333333333333333
2025-09-24,0.5
2025-09-25,0.6666666666666666
2025-09-26,0.6
2025-09-27,0.2857142857142857
2025-09-28,0.5
2025-09-29,0.1111111111111111
2025-09-30,0.5555555555555556
2025-10-01,0.3333333333333333
2025-10-02,0.7692307692307693
2025-10-03,0.7083333333333334
